,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,pension
292,48,blue-collar,married,secondary,no,1000,yes,no,unknown,12,jun,1268,2,-1,0,unknown,1
293,48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,1243,7,-1,0,unknown,0
294,24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,3,-1,0,unknown,0
295,49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,513,2,-1,0,unknown,1
296,36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,686,11,-1,0,unknown,0
297,52,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,741,4,-1,0,unknown,0
298,42,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,617,1,-1,0,unknown,1
299,36,services,married,secondary,no,981,no,no,unknown,16,jun,1093,1,-1,0,unknown,1
300,36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,1395,2,-1,0,unknown,0
301,48,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,1089,1,-1,0,unknown,0
302,51,management,single,secondary,no,1610,yes,no,unknown,16,jun,1248,3,-1,0,unknown,0
303,51,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,721,3,-1,0,unknown,1
304,46,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,2,-1,0,unknown,0
305,37,management,married,tertiary,no,0,no,no,unknown,16,jun,637,6,-1,0,unknown,0
306,36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,4,-1,0,unknown,0
307,47,management,married,secondary,no,2892,no,no,unknown,17,jun,556,1,-1,0,unknown,0
308,40,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,522,1,-1,0,unknown,0
309,38,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,3,-1,0,unknown,0
310,40,management,married,secondary,no,106,no,no,unknown,17,jun,676,2,-1,0,unknown,0
311,39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,0
312,60,management,married,tertiary,no,3301,no,no,unknown,17,jun,2621,3,-1,0,unknown,0
313,39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,0
314,51,services,divorced,secondary,no,9,no,no,unknown,18,jun,371,2,-1,0,unknown,0
315,27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,2,-1,0,unknown,0
316,41,management,single,tertiary,no,11008,no,no,unknown,18,jun,1540,1,-1,0,unknown,0
317,42,blue-collar,single,primary,no,4930,no,no,unknown,18,jun,973,1,-1,0,unknown,0
318,41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,1,-1,0,unknown,0
319,33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,625,2,-1,0,unknown,0
320,46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,1,-1,0,unknown,1
321,31,blue-collar,married,secondary,no,671,yes,no,unknown,18,jun,704,4,-1,0,unknown,1
322,41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,1574,3,-1,0,unknown,0
323,41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,1135,4,-1,0,unknown,0
324,55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007,1,-1,0,unknown,0
325,53,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,3,-1,0,unknown,0
326,55,housemaid,married,primary,no,2152,no,no,unknown,19,jun,922,2,-1,0,unknown,0
327,39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,-1,0,unknown,0
328,40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,952,4,-1,0,unknown,0
329,59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,-1,0,unknown,0
330,42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,651,3,-1,0,unknown,0
331,41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown,0
332,27,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,1012,1,-1,0,unknown,1
333,25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,958,7,-1,0,unknown,0
334,43,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,2,-1,0,unknown,0
335,44,services,married,secondary,no,522,no,yes,unknown,20,jun,911,1,-1,0,unknown,1
336,26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,7,-1,0,unknown,0
337,52,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1210,1,-1,0,unknown,0
338,54,services,married,unknown,no,386,no,yes,unknown,20,jun,838,1,-1,0,unknown,0
339,56,management,married,tertiary,no,0,no,yes,unknown,20,jun,422,1,-1,0,unknown,0
340,57,management,married,tertiary,no,9103,no,yes,unknown,20,jun,1098,2,-1,0,unknown,0
341,29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,0
342,47,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,560,3,-1,0,unknown,0
343,57,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,1617,1,-1,0,unknown,0
344,40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,2,-1,0,unknown,1
345,46,services,divorced,secondary,no,0,no,no,unknown,20,jun,1023,3,-1,0,unknown,0
346,43,blue-collar,single,secondary,no,740,yes,no,unknown,20,jun,585,2,-1,0,unknown,1
347,45,management,married,tertiary,no,655,no,no,unknown,20,jun,693,3,-1,0,unknown,1
348,24,management,married,secondary,no,867,yes,no,unknown,20,jun,546,10,-1,0,unknown,0
349,40,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,1
350,38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,1409,2,-1,0,unknown,0
351,36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,988,4,-1,0,unknown,0
352,27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,498,2,-1,0,unknown,0
353,26,admin.,single,primary,no,-122,yes,no,unknown,23,jun,670,3,-1,0,unknown,0
354,43,management,married,tertiary,no,149,yes,no,unknown,23,jun,662,2,-1,0,unknown,0
355,25,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,528,2,-1,0,unknown,0
356,27,blue-collar,married,tertiary,no,335,yes,no,unknown,26,jun,519,3,-1,0,unknown,0
357,30,technician,married,tertiary,no,526,yes,yes,unknown,26,jun,677,3,-1,0,unknown,0
358,28,admin.,single,secondary,no,-7,no,yes,unknown,26,jun,3183,2,-1,0,unknown,0
359,27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,1
360,32,admin.,divorced,secondary,no,-241,no,yes,unknown,27,jun,856,2,-1,0,unknown,0
361,41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,1
362,37,technician,single,tertiary,no,0,no,no,unknown,1,jul,1135,2,-1,0,unknown,0
363,27,technician,single,secondary,no,158,no,no,unknown,1,jul,650,2,-1,0,unknown,0
364,29,services,single,secondary,no,84,no,yes,unknown,3,jul,587,3,-1,0,unknown,0
365,33,services,married,secondary,no,114,no,yes,unknown,3,jul,676,1,-1,0,unknown,0
366,36,technician,married,primary,no,0,no,no,unknown,4,jul,584,1,-1,0,unknown,1
367,28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,3,-1,0,unknown,0
368,55,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,494,4,-1,0,unknown,0
369,51,technician,married,secondary,no,216,no,no,cellular,7,jul,615,2,-1,0,unknown,0
370,39,technician,single,secondary,no,506,yes,no,cellular,7,jul,718,2,-1,0,unknown,0
371,42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown,1
372,33,services,single,secondary,no,170,no,no,cellular,7,jul,782,1,-1,0,unknown,0
373,36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,722,3,-1,0,unknown,0
374,45,technician,married,secondary,no,879,no,no,cellular,7,jul,621,2,-1,0,unknown,0
375,37,self-employed,married,secondary,no,1633,no,no,cellular,7,jul,629,2,-1,0,unknown,0
376,46,unemployed,married,secondary,no,926,no,no,cellular,7,jul,385,5,-1,0,unknown,0
377,32,self-employed,single,tertiary,no,2559,no,no,cellular,7,jul,889,1,-1,0,unknown,0
378,28,technician,single,secondary,no,909,no,yes,cellular,7,jul,532,1,-1,0,unknown,0
379,45,admin.,divorced,secondary,no,-176,no,yes,cellular,7,jul,574,1,-1,0,unknown,0
380,41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7,jul,599,1,-1,0,unknown,1
381,59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,849,1,-1,0,unknown,0
382,47,technician,single,secondary,no,-239,yes,yes,cellular,7,jul,973,3,-1,0,unknown,0
383,31,blue-collar,single,secondary,no,726,no,no,cellular,7,jul,719,2,-1,0,unknown,0
384,31,management,single,tertiary,no,296,no,yes,cellular,8,jul,509,4,-1,0,unknown,0
385,33,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,jul,740,1,-1,0,unknown,1
386,52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,534,1,-1,0,unknown,1
387,26,self-employed,single,secondary,no,551,no,no,cellular,8,jul,531,1,-1,0,unknown,1
388,25,technician,single,secondary,no,0,no,yes,cellular,8,jul,634,1,-1,0,unknown,1
389,25,blue-collar,married,secondary,no,101,no,yes,cellular,8,jul,460,3,-1,0,unknown,1
390,28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,681,1,-1,0,unknown,0
391,33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1082,1,-1,0,unknown,0
392,45,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,730,1,-1,0,unknown,0
393,36,services,married,secondary,no,30,no,yes,cellular,8,jul,716,5,-1,0,unknown,1
394,26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,jul,803,2,-1,0,unknown,0
395,38,technician,married,secondary,no,0,no,no,cellular,8,jul,635,1,-1,0,unknown,0
396,56,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,819,3,-1,0,unknown,0
397,26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,2,-1,0,unknown,0
398,26,technician,married,secondary,no,370,no,yes,cellular,8,jul,1061,4,-1,0,unknown,1
399,25,blue-collar,single,secondary,no,189,no,yes,cellular,8,jul,687,2,-1,0,unknown,0
400,26,unemployed,single,secondary,no,111,no,no,cellular,9,jul,537,1,-1,0,unknown,0
401,40,blue-collar,married,primary,no,665,yes,no,cellular,9,jul,781,1,-1,0,unknown,0
402,37,admin.,married,primary,no,214,yes,no,cellular,9,jul,645,1,-1,0,unknown,1
403,43,blue-collar,single,primary,no,0,no,no,cellular,9,jul,1242,1,-1,0,unknown,0
404,41,services,divorced,tertiary,no,1583,yes,no,cellular,9,jul,662,1,-1,0,unknown,0
405,49,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,625,1,-1,0,unknown,0
406,29,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,3,-1,0,unknown,1
407,39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,1
408,38,management,married,tertiary,yes,327,yes,yes,cellular,9,jul,556,5,-1,0,unknown,0
409,26,technician,married,secondary,no,-119,no,yes,cellular,9,jul,359,5,-1,0,unknown,0
410,32,management,married,tertiary,no,794,yes,yes,cellular,9,jul,1014,1,-1,0,unknown,0
411,33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,1290,4,-1,0,unknown,0
412,31,management,single,tertiary,no,409,no,yes,cellular,9,jul,564,5,-1,0,unknown,1
413,49,blue-collar,married,primary,no,3,no,yes,cellular,9,jul,1439,6,-1,0,unknown,0
414,27,unemployed,single,primary,no,9,no,yes,cellular,9,jul,919,2,-1,0,unknown,0
415,30,blue-collar,single,secondary,no,155,yes,yes,cellular,9,jul,1426,3,-1,0,unknown,0
416,35,blue-collar,married,secondary,no,1330,no,no,cellular,10,jul,901,1,-1,0,unknown,0
417,26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,jul,998,4,-1,0,unknown,0
418,45,entrepreneur,married,unknown,no,3133,yes,yes,cellular,10,jul,804,1,-1,0,unknown,0
419,34,admin.,married,secondary,no,-33,yes,yes,cellular,10,jul,961,1,-1,0,unknown,1
420,28,admin.,single,secondary,no,-170,no,yes,cellular,10,jul,720,2,-1,0,unknown,0
421,25,blue-collar,single,secondary,no,1243,no,yes,cellular,10,jul,1341,7,-1,0,unknown,1
422,30,blue-collar,single,secondary,no,1598,yes,no,cellular,10,jul,634,1,-1,0,unknown,1
423,30,services,married,secondary,no,5,no,yes,cellular,10,jul,829,5,-1,0,unknown,0
424,47,services,married,secondary,no,367,yes,no,cellular,10,jul,476,4,-1,0,unknown,1
425,57,admin.,divorced,secondary,no,658,no,no,cellular,10,jul,724,1,-1,0,unknown,0
426,38,management,married,tertiary,no,1722,yes,no,cellular,10,jul,500,1,-1,0,unknown,0
427,54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,1,-1,0,unknown,0
428,25,blue-collar,single,primary,no,2483,no,no,cellular,10,jul,1499,3,-1,0,unknown,1
429,30,blue-collar,married,secondary,no,0,yes,yes,cellular,10,jul,1399,1,-1,0,unknown,1
430,26,management,single,tertiary,no,45,no,no,cellular,10,jul,1187,3,-1,0,unknown,0
431,31,student,married,primary,no,46,yes,no,cellular,10,jul,487,1,-1,0,unknown,0
432,29,blue-collar,single,secondary,no,482,no,yes,cellular,10,jul,1097,3,-1,0,unknown,0
433,49,blue-collar,married,secondary,no,3728,yes,no,cellular,11,jul,1060,2,-1,0,unknown,1
434,60,retired,divorced,secondary,no,1099,no,no,cellular,11,jul,764,2,-1,0,unknown,0
435,60,management,married,tertiary,no,2222,yes,no,cellular,11,jul,1120,2,-1,0,unknown,0
436,29,management,single,tertiary,no,983,yes,no,cellular,11,jul,963,2,-1,0,unknown,1
437,55,management,divorced,secondary,no,204,yes,no,cellular,11,jul,1973,2,-1,0,unknown,0
438,44,admin.,married,secondary,no,1074,yes,no,cellular,11,jul,911,2,-1,0,unknown,0
439,47,technician,married,secondary,no,3466,yes,no,cellular,11,jul,853,2,-1,0,unknown,0
440,35,admin.,married,secondary,no,-203,yes,no,cellular,11,jul,1649,2,-1,0,unknown,0
441,35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,-1,0,unknown,0
442,38,technician,married,secondary,no,976,yes,no,cellular,14,jul,766,3,-1,0,unknown,0
443,34,entrepreneur,married,tertiary,no,146,yes,no,cellular,14,jul,788,2,-1,0,unknown,0
444,50,technician,married,secondary,no,156,no,yes,cellular,14,jul,1130,3,-1,0,unknown,0
445,43,admin.,married,tertiary,no,189,yes,no,cellular,14,jul,1062,4,-1,0,unknown,1
446,44,admin.,divorced,secondary,no,163,yes,no,cellular,14,jul,1669,2,-1,0,unknown,0
447,51,services,divorced,secondary,no,242,no,yes,cellular,14,jul,1336,4,-1,0,unknown,0
448,31,technician,married,secondary,no,1173,yes,no,cellular,14,jul,444,3,-1,0,unknown,0
449,39,technician,married,tertiary,no,0,yes,no,cellular,14,jul,894,7,-1,0,unknown,0
450,59,management,married,tertiary,no,296,no,yes,cellular,15,jul,805,3,-1,0,unknown,0
451,25,services,single,secondary,no,333,no,yes,cellular,15,jul,1056,2,-1,0,unknown,0
452,58,management,married,tertiary,no,3864,yes,no,cellular,15,jul,815,4,-1,0,unknown,0
453,30,entrepreneur,married,primary,no,2686,yes,no,cellular,15,jul,808,3,-1,0,unknown,0
454,34,blue-collar,single,primary,no,-109,yes,no,cellular,15,jul,860,4,-1,0,unknown,0
455,51,services,divorced,secondary,no,65,no,yes,cellular,15,jul,881,1,-1,0,unknown,1
456,60,retired,married,secondary,no,597,no,no,cellular,15,jul,981,1,-1,0,unknown,0
457,51,entrepreneur,married,secondary,no,-799,no,yes,cellular,15,jul,1001,3,-1,0,unknown,0
458,37,management,divorced,tertiary,no,1775,no,no,cellular,15,jul,514,5,-1,0,unknown,0
459,30,blue-collar,single,primary,no,0,no,no,cellular,15,jul,716,3,-1,0,unknown,0
460,46,entrepreneur,divorced,secondary,no,-563,no,yes,cellular,15,jul,769,4,-1,0,unknown,0
461,29,student,single,tertiary,no,5,no,no,cellular,15,jul,889,5,-1,0,unknown,0
462,27,entrepreneur,married,tertiary,no,139,no,no,cellular,15,jul,448,5,-1,0,unknown,0
463,28,management,single,tertiary,no,0,yes,no,cellular,16,jul,767,5,-1,0,unknown,1
464,34,blue-collar,single,secondary,no,855,yes,no,cellular,16,jul,578,1,-1,0,unknown,0
465,29,blue-collar,single,unknown,no,694,yes,yes,cellular,16,jul,1806,4,-1,0,unknown,0
466,27,management,single,tertiary,no,151,yes,no,cellular,16,jul,496,1,-1,0,unknown,0
467,26,technician,single,secondary,no,354,no,no,cellular,16,jul,586,1,-1,0,unknown,0
468,36,management,married,tertiary,no,673,yes,no,cellular,16,jul,689,1,-1,0,unknown,0
469,44,blue-collar,married,primary,no,1265,yes,no,cellular,16,jul,555,1,-1,0,unknown,1
470,39,blue-collar,married,tertiary,no,597,no,no,cellular,16,jul,686,6,-1,0,unknown,1
471,30,technician,married,secondary,no,-393,yes,yes,cellular,16,jul,435,1,-1,0,unknown,0
472,31,unemployed,divorced,tertiary,no,256,yes,no,cellular,16,jul,873,2,-1,0,unknown,0
473,56,blue-collar,married,primary,no,0,yes,no,cellular,16,jul,1222,1,-1,0,unknown,0
474,29,blue-collar,married,secondary,no,2870,yes,no,cellular,16,jul,988,1,-1,0,unknown,0
475,43,blue-collar,married,secondary,no,184,no,yes,cellular,16,jul,1019,11,-1,0,unknown,1
476,32,blue-collar,married,secondary,no,1905,yes,no,cellular,16,jul,709,2,-1,0,unknown,0
477,30,admin.,single,secondary,no,-36,no,no,cellular,16,jul,561,9,-1,0,unknown,0
478,40,blue-collar,married,secondary,no,-839,yes,yes,cellular,16,jul,1018,2,-1,0,unknown,0
479,42,services,married,secondary,no,3465,yes,yes,cellular,16,jul,1039,2,-1,0,unknown,0
480,27,student,married,secondary,no,119,yes,no,cellular,16,jul,781,2,-1,0,unknown,0
481,35,management,married,tertiary,no,36,no,yes,cellular,16,jul,1656,5,-1,0,unknown,0
482,35,housemaid,married,primary,no,113,yes,no,cellular,17,jul,923,2,-1,0,unknown,0
483,32,blue-collar,single,secondary,no,118,yes,no,cellular,17,jul,1275,1,-1,0,unknown,0
484,39,technician,married,secondary,no,251,yes,no,cellular,17,jul,342,2,-1,0,unknown,0
485,31,blue-collar,divorced,secondary,no,-277,yes,no,telephone,17,jul,1008,2,-1,0,unknown,0
486,26,services,single,secondary,no,-189,no,yes,cellular,17,jul,538,2,-1,0,unknown,1
487,42,management,married,tertiary,no,4,yes,no,cellular,17,jul,795,1,-1,0,unknown,0
488,27,services,single,secondary,no,1820,yes,no,cellular,17,jul,1027,1,-1,0,unknown,0
489,33,self-employed,divorced,secondary,no,1904,yes,no,cellular,17,jul,1584,2,-1,0,unknown,0
490,51,blue-collar,married,primary,no,201,yes,no,cellular,17,jul,582,2,-1,0,unknown,0
491,33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,1448,7,-1,0,unknown,0
492,30,technician,single,tertiary,no,178,no,no,cellular,17,jul,656,3,-1,0,unknown,0
493,52,housemaid,married,primary,no,3798,yes,no,cellular,17,jul,1208,1,-1,0,unknown,0
494,42,blue-collar,divorced,primary,no,301,yes,no,cellular,17,jul,1175,2,-1,0,unknown,0
495,31,management,divorced,tertiary,no,294,yes,no,cellular,17,jul,536,5,-1,0,unknown,0
496,27,services,married,secondary,no,0,yes,no,cellular,17,jul,991,5,-1,0,unknown,0
497,44,blue-collar,single,secondary,no,292,no,yes,cellular,17,jul,1153,4,-1,0,unknown,1
498,40,entrepreneur,divorced,secondary,no,2998,yes,no,cellular,18,jul,623,3,-1,0,unknown,0
499,46,housemaid,divorced,primary,no,2084,yes,no,cellular,18,jul,1081,2,-1,0,unknown,0
500,32,services,divorced,secondary,no,454,yes,no,cellular,18,jul,978,1,-1,0,unknown,0
501,56,technician,divorced,secondary,no,179,no,no,cellular,18,jul,536,1,-1,0,unknown,0
502,33,blue-collar,married,secondary,no,661,yes,no,cellular,18,jul,968,1,-1,0,unknown,0
503,33,blue-collar,married,secondary,no,89,yes,no,cellular,18,jul,278,2,-1,0,unknown,1
504,32,self-employed,married,primary,no,102,yes,no,cellular,18,jul,560,1,-1,0,unknown,0
505,41,blue-collar,divorced,primary,no,138,yes,no,cellular,18,jul,640,3,-1,0,unknown,1
506,31,admin.,single,secondary,no,622,no,no,cellular,18,jul,420,1,-1,0,unknown,0
507,30,admin.,divorced,secondary,no,10,yes,no,cellular,18,jul,658,2,-1,0,unknown,0
508,34,admin.,divorced,secondary,no,-251,no,no,cellular,18,jul,641,1,-1,0,unknown,0
509,43,entrepreneur,married,secondary,no,104,yes,no,cellular,18,jul,635,3,-1,0,unknown,0
510,28,blue-collar,married,secondary,no,173,no,no,cellular,18,jul,588,7,-1,0,unknown,0
511,32,admin.,divorced,secondary,no,-46,no,yes,cellular,18,jul,1373,4,-1,0,unknown,0
512,31,blue-collar,divorced,secondary,no,0,yes,yes,cellular,18,jul,913,4,-1,0,unknown,1
513,35,entrepreneur,single,tertiary,no,145,yes,no,cellular,18,jul,799,2,-1,0,unknown,0
514,31,management,married,tertiary,no,325,yes,no,cellular,18,jul,1139,2,-1,0,unknown,0
515,25,services,single,secondary,no,2311,no,yes,cellular,21,jul,1105,2,-1,0,unknown,0
516,56,retired,divorced,tertiary,no,158,no,yes,cellular,21,jul,854,1,-1,0,unknown,0
517,47,technician,married,secondary,no,1981,yes,no,cellular,21,jul,919,2,-1,0,unknown,0
518,39,management,married,tertiary,no,1423,yes,no,telephone,21,jul,733,3,-1,0,unknown,0
519,51,management,married,tertiary,no,2455,yes,no,cellular,21,jul,553,1,-1,0,unknown,0
520,54,technician,divorced,secondary,no,859,no,yes,cellular,21,jul,710,1,-1,0,unknown,0
521,58,retired,married,unknown,no,9004,no,no,cellular,21,jul,891,4,-1,0,unknown,0
522,42,unemployed,married,unknown,no,970,yes,no,telephone,21,jul,691,10,-1,0,unknown,0
523,56,services,married,primary,no,486,no,yes,telephone,21,jul,1877,1,-1,0,unknown,0
524,55,housemaid,married,secondary,no,127,yes,no,telephone,21,jul,1130,8,-1,0,unknown,0
525,26,blue-collar,single,primary,no,409,yes,no,cellular,21,jul,577,2,-1,0,unknown,0
526,40,admin.,single,secondary,no,664,no,no,cellular,21,jul,1342,2,-1,0,unknown,0
527,26,technician,single,secondary,no,223,no,yes,cellular,21,jul,1002,3,-1,0,unknown,1
